source_record_id,refund_id,order_id,refund_reason,refund_requested_ts,refund_approved_ts,refund_status,refund_amount_inr,refund_channel,source_system
REFREC010125,QBF010125,QBO0050165,late_delivery,2026-03-24T01:17:00,2026-03-25T13:52:00,APPROVED,147.31,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010126,QBF010126,QBO0021568,service_quality,2026-03-09T18:27:00,2026-03-11T18:01:00,APPROVED,371.97,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010127,QBF010127,QBO0057950,late_delivery,2026-01-14T15:09:00,2026-01-15T20:43:00,APPROVED,233.24,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010128,QBF010128,QBO0101772,missing_item,2026-03-04T08:45:00,2026-03-04T23:01:00,APPROVED,56.41,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010129,QBF010129,QBO0003108,late_delivery,2026-03-30T05:10:00,,REQUESTED,316.67,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010130,QBF010130,QBO0002002,service_quality,2026-01-16T12:02:00,2026-01-16T18:16:00,APPROVED,210.37,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010131,QBF010131,QBO0084302,service_quality,2026-02-14T22:45:00,2026-02-16T06:57:00,APPROVED,171.13,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010132,QBF010132,QBO0076484,order_cancelled,2026-02-24T04:04:00,2026-02-24T23:13:00,APPROVED,136.83,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010133,QBF010133,QBO0120827,service_quality,2026-02-17T02:48:00,2026-02-18T04:01:00,REJECTED,487.84,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010134,QBF010134,QBO0058672,late_delivery,2026-01-23T17:10:00,2026-01-26T10:02:00,APPROVED,98.59,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010135,QBF010135,QBO0076126,service_quality,2026-01-22T06:06:00,2026-01-24T18:09:00,APPROVED,318.59,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010136,QBF010136,QBO0127062,order_cancelled,2026-01-21T06:59:00,2026-01-23T05:40:00,APPROVED,264.6,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010137,QBF010137,QBO0087126,missing_item,2026-02-17T11:26:00,2026-02-19T11:18:00,APPROVED,105.79,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010138,QBF010138,QBO0148401,missing_item,2026-01-24T04:13:00,,REQUESTED,58.3,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010139,QBF010139,QBO0046693,missing_item,2026-02-15T08:07:00,,REQUESTED,113.19,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010140,QBF010140,QBO0132201,restaurant_cancelled,2026-02-03T14:32:00,2026-02-05T21:35:00,APPROVED,290.72,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010141,QBF010141,QBO0023666,missing_item,2026-03-13T06:54:00,2026-03-15T17:53:00,REJECTED,246.42,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010142,QBF010142,QBO0113076,late_delivery,2026-01-05T19:11:00,2026-01-06T19:22:00,APPROVED,319.38,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010143,QBF010143,QBO0122023,missing_item,2026-02-07T06:32:00,,REQUESTED,116.21,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010144,QBF010144,QBO0085181,order_cancelled,2026-03-29T17:32:00,2026-03-31T11:56:00,APPROVED,225.9,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010145,QBF010145,QBO0076466,rider_unavailable,2026-01-10T03:56:00,2026-01-12T07:51:00,APPROVED,310.42,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010146,QBF010146,QBO0099098,late_delivery,2026-01-22T18:54:00,2026-01-23T03:35:00,APPROVED,539.26,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010147,QBF010147,QBO0068263,late_delivery,2026-02-08T04:37:00,2026-02-09T14:15:00,APPROVED,196.91,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010148,QBF010148,QBO0117187,late_delivery,2026-03-08T10:16:00,2026-03-09T16:43:00,APPROVED,251.11,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010149,QBF010149,QBO0114217,missing_item,2026-01-07T04:52:00,2026-01-09T15:21:00,APPROVED,274.14,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010150,QBF010150,QBO0011864,late_delivery,2026-02-10T16:46:00,2026-02-11T14:11:00,APPROVED,364.64,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010151,QBF010151,QBO0025716,missing_item,2026-03-01T14:03:00,2026-03-02T04:53:00,APPROVED,999999.99,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010152,QBF010152,QBO0002349,late_delivery,2026-02-07T22:15:00,2026-02-09T02:05:00,APPROVED,159.25,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010153,QBF011352,QBO0110908,missing_item,2026-01-24T07:44:00,2026-01-26T21:16:00,APPROVED,544.62,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010154,QBF010154,QBO0003895,missing_item,2026-02-18T18:30:00,2026-02-19T20:08:00,APPROVED,128.77,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010155,QBF010155,QBO0125737,missing_item,2026-02-16T04:42:00,2026-02-18T06:31:00,APPROVED,146.23,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010156,QBF010156,QBO0140781,service_quality,2026-03-19T15:40:00,2026-03-22T04:26:00,APPROVED,248.23,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010157,QBF010157,QBO0031390,order_cancelled,2026-03-07T05:07:00,2026-03-09T09:06:00,APPROVED,117.25,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010158,QBF010158,QBO0095278,restaurant_cancelled,2026-03-13T06:31:00,2026-03-14T08:24:00,APPROVED,283.35,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010159,QBF010159,QBO0101081,late_delivery,2026-02-09T08:11:00,2026-02-10T21:23:00,APPROVED,333.4,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010160,QBF010160,QBO0008580,order_cancelled,2026-03-29T02:09:00,2026-03-31T15:35:00,APPROVED,82.37,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010161,QBF010161,QBO0063019,service_quality,2026-03-29T04:52:00,2026-03-30T08:56:00,APPROVED,160.33,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010162,QBF010162,QBO0131421,late_delivery,2026-03-25T16:15:00,2026-03-26T23:06:00,APPROVED,109.22,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010163,QBF010163,QBO0094692,missing_item,2026-03-16T04:28:00,2026-03-18T11:26:00,APPROVED,156.64,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010164,QBF010164,QBO0143431,missing_item,2026-03-08T10:51:00,,REQUESTED,292.23,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010165,QBF010165,QBO0108094,late_delivery,2026-02-26T07:40:00,2026-02-27T14:28:00,APPROVED,145.78,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010166,QBF010166,QBO0097008,service_quality,2026-01-08T12:43:00,2026-01-11T00:41:00,APPROVED,159.44,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010167,QBF010167,QBO0078072,late_delivery,2026-03-07T07:32:00,2026-03-08T20:32:00,REJECTED,125.66,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010168,QBF010168,QBO0013830,late_delivery,2026-01-01T22:21:00,2026-01-04T09:05:00,APPROVED,738.11,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010169,QBF010169,QBO0123419,service_quality,2026-01-28T05:58:00,2026-01-29T00:02:00,APPROVED,169.77,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010170,QBF010170,QBO0049756,restaurant_cancelled,2026-02-13T08:02:00,2026-02-16T07:28:00,REJECTED,53.58,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010171,QBF010171,QBO0084460,late_delivery,2026-02-07T11:29:00,2026-02-08T20:51:00,APPROVED,123.44,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010172,QBF010172,QBO0115220,late_delivery,2026-02-26T20:08:00,2026-02-27T09:08:00,APPROVED,376.83,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010173,QBF010173,QBO0030348,missing_item,2026-01-31T11:35:00,2026-02-03T09:35:00,APPROVED,999999.99,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010174,QBF010174,QBO0100764,missing_item,2026-02-07T07:47:00,2026-02-08T15:14:00,APPROVED,92.81,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010175,QBF010175,QBO0075736,service_quality,2026-02-27T22:14:00,2026-03-01T19:48:00,APPROVED,116.64,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010176,QBF010176,QBO0059680,service_quality,2026-02-22T01:51:00,2026-02-22T04:02:00,APPROVED,104.86,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010177,QBF010177,QBO0131123,late_delivery,2026-02-27T12:15:00,2026-02-27T18:47:00,APPROVED,95.72,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010178,QBF010178,QBO0060433,service_quality,2026-02-24T20:20:00,2026-02-25T23:44:00,APPROVED,219.18,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010179,QBF010179,QBO0119554,missing_item,2026-03-06T22:14:00,2026-03-07T08:06:00,REJECTED,105.24,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010180,QBF010180,QBO0084673,order_cancelled,2026-01-14T00:41:00,,REQUESTED,119.41,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010181,QBF010181,QBO0046090,service_quality,2026-02-28T22:06:00,2026-03-03T18:57:00,APPROVED,337.97,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010182,QBF010182,QBO0112679,order_cancelled,2026-01-06T13:40:00,2026-01-08T09:50:00,APPROVED,355.08,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010183,QBF010183,QBO0104886,service_quality,2026-01-12T20:56:00,2026-01-14T12:44:00,REJECTED,265.44,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010184,QBF010184,QBO0089119,restaurant_cancelled,2026-02-24T13:35:00,2026-02-25T07:33:00,APPROVED,122.84,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010185,QBF010185,QBO0075700,missing_item,2026-01-07T01:59:00,2026-01-08T06:47:00,APPROVED,240.57,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010186,QBF010186,QBO0002175,late_delivery,2026-01-06T21:15:00,2026-01-09T20:01:00,APPROVED,111.63,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010187,QBF010187,QBO0134261,missing_item,2026-03-19T00:04:00,,REQUESTED,235.16,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010188,QBF010188,QBO0005427,service_quality,2026-03-01T05:49:00,2026-03-03T17:09:00,REJECTED,247.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010189,QBF010189,QBO0014704,missing_item,2026-02-10T16:20:00,2026-02-11T02:15:00,APPROVED,114.29,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010190,QBF010190,QBO0146204,late_delivery,2026-01-29T23:10:00,,REQUESTED,178.41,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010191,QBF010191,QBO0103045,service_quality,2026-03-15T18:30:00,2026-03-17T02:44:00,APPROVED,192.79,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010192,QBF010192,QBO0003664,rider_unavailable,2026-01-30T22:04:00,2026-01-31T16:21:00,APPROVED,288.49,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010193,QBF010193,QBO0117251,missing_item,2026-01-26T15:31:00,2026-01-28T14:51:00,APPROVED,94.58,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010194,QBF010194,QBO0075673,service_quality,2026-03-22T12:04:00,2026-03-23T08:11:00,APPROVED,104.8,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010195,QBF010195,QBO0100273,late_delivery,2026-03-04T07:50:00,2026-03-05T02:04:00,APPROVED,225.06,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010196,QBF010196,QBO0047081,missing_item,2026-03-28T12:54:00,2026-03-29T10:03:00,REJECTED,181.38,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010197,QBF010197,QBO0105664,service_quality,2026-01-28T22:17:00,2026-01-29T00:57:00,APPROVED,107.49,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010198,QBF010198,QBO0072691,missing_item,2026-02-15T23:39:00,2026-02-16T23:11:00,APPROVED,360.54,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010199,QBF010199,QBO0048840,service_quality,2026-03-21T09:36:00,2026-03-22T19:42:00,APPROVED,248.19,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010200,QBF010200,QBO0000173,order_cancelled,2026-03-26T10:40:00,2026-03-29T07:23:00,APPROVED,307.64,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010201,QBF010201,QBO0139530,missing_item,2026-01-22T16:36:00,2026-01-24T16:56:00,REJECTED,120.26,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010202,QBF010202,QBO0100421,late_delivery,2026-02-11T09:47:00,2026-02-14T06:32:00,REJECTED,100.78,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010203,QBF010203,QBO0127150,service_quality,2026-01-29T21:35:00,2026-02-01T03:20:00,APPROVED,141.21,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010204,QBF010204,QBO0016870,service_quality,2026-03-19T09:02:00,,REQUESTED,83.91,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010205,QBF010205,QBO0000720,missing_item,2026-02-17T08:29:00,2026-02-17T22:29:00,APPROVED,300.45,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010206,QBF010206,QBO0055227,order_cancelled,2026-03-30T15:56:00,2026-03-31T06:53:00,APPROVED,206.41,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010207,QBF010207,QBO0035123,missing_item,2026-02-12T15:58:00,,REQUESTED,171.5,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010208,QBF010208,QBO0099135,missing_item,2026-02-05T21:48:00,2026-02-06T17:07:00,APPROVED,294.61,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010209,QBF010209,QBO0103233,missing_item,2026-03-07T17:56:00,2026-03-10T01:20:00,APPROVED,181.0,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010210,QBF010210,QBO0036266,service_quality,2026-03-13T01:25:00,2026-03-13T18:25:00,APPROVED,277.16,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010211,QBF010211,QBO0054981,missing_item,2026-01-10T17:28:00,2026-01-13T08:08:00,APPROVED,201.83,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010212,QBF010212,QBO0052521,service_quality,2026-03-21T22:22:00,2026-03-22T23:52:00,APPROVED,300.89,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010213,QBF010213,QBO0071865,service_quality,2026-03-26T18:48:00,2026-03-28T17:24:00,APPROVED,557.95,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010214,QBF010214,QBO0071332,late_delivery,2026-03-12T07:43:00,2026-03-12T18:50:00,APPROVED,250.53,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010215,QBF010215,QBO0062376,service_quality,2026-03-04T20:09:00,2026-03-05T00:54:00,APPROVED,163.92,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010216,QBF010216,QBO0023177,restaurant_cancelled,2026-01-15T16:21:00,2026-01-18T13:06:00,APPROVED,181.34,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010217,QBF010217,QBO0069884,service_quality,2026-03-06T18:43:00,,REQUESTED,307.44,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010218,QBF010218,QBO0001147,service_quality,2026-02-07T06:37:00,2026-02-09T05:33:00,APPROVED,152.33,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010219,QBF010219,QBO0065964,service_quality,2026-02-04T04:18:00,2026-02-06T17:55:00,APPROVED,324.03,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010220,QBF010220,QBO0108597,late_delivery,2026-02-03T08:36:00,2026-02-06T02:41:00,REJECTED,479.32,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010221,QBF010221,QBO0019568,missing_item,2026-01-13T13:46:00,2026-01-16T12:19:00,APPROVED,257.71,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010222,QBF010222,QBO0005062,late_delivery,2026-03-18T07:21:00,2026-03-19T21:57:00,APPROVED,133.67,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010223,QBF010223,QBO0145620,service_quality,2026-01-08T09:03:00,2026-01-10T23:30:00,APPROVED,233.7,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010224,QBF010224,QBO0116258,late_delivery,2026-02-01T17:34:00,2026-02-02T12:23:00,APPROVED,60.06,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010225,QBF010225,QBO0007731,late_delivery,2026-01-19T20:34:00,2026-01-20T08:29:00,REJECTED,329.32,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010226,QBF010226,QBO0006563,restaurant_cancelled,2026-02-14T03:30:00,2026-02-16T04:00:00,APPROVED,72.92,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010227,QBF010227,QBO0114300,service_quality,2026-03-19T16:04:00,2026-03-21T01:25:00,APPROVED,232.93,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010228,QBF010228,QBO0055699,service_quality,2026-02-04T10:16:00,2026-02-06T23:59:00,APPROVED,437.86,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010229,QBF010229,QBO0020880,missing_item,2026-01-18T23:14:00,,REQUESTED,194.87,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010230,QBF010230,QBO0031591,missing_item,2026-01-02T03:09:00,2026-01-02T02:59:00,APPROVED,123.54,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010231,QBF010231,QBO0054413,service_quality,2026-01-31T15:04:00,2026-02-01T00:42:00,REJECTED,142.84,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010232,QBF010232,QBO0079055,late_delivery,2026-03-22T14:39:00,2026-03-22T21:23:00,APPROVED,131.01,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010233,QBF010233,QBO0014033,order_cancelled,2026-02-08T04:44:00,2026-02-09T02:47:00,APPROVED,339.51,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010234,QBF010234,QBO0141356,missing_item,2026-03-31T05:21:00,2026-04-03T01:47:00,APPROVED,109.0,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010235,QBF010235,QBO0109523,missing_item,2026-01-28T04:25:00,2026-01-29T14:13:00,APPROVED,98.05,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010236,QBF010236,QBO0046863,missing_item,2026-03-10T00:37:00,2026-03-12T04:50:00,APPROVED,82.31,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010237,QBF010237,QBO0049920,late_delivery,2026-03-22T17:55:00,2026-03-25T01:23:00,APPROVED,111.75,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010238,QBF010238,QBO0107606,missing_item,2026-03-09T00:47:00,2026-03-11T17:39:00,APPROVED,305.79,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010239,QBF010239,QBO0050918,service_quality,2026-01-11T11:05:00,2026-01-13T13:58:00,REJECTED,97.04,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010240,QBF010240,QBO0014089,restaurant_cancelled,2026-03-07T06:52:00,2026-03-07T15:54:00,APPROVED,274.47,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010241,QBF010241,QBO0144605,missing_item,2026-01-16T19:03:00,2026-01-16T22:39:00,APPROVED,65.08,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010242,QBF010242,QBO0009715,missing_item,2026-02-13T03:26:00,2026-02-14T11:45:00,REJECTED,196.2,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010243,QBF010243,QBO0011671,missing_item,2026-01-07T05:07:00,2026-01-09T00:25:00,REJECTED,181.85,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010244,QBF010244,QBO0068901,order_cancelled,2026-03-17T01:35:00,2026-03-19T01:04:00,APPROVED,149.9,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010245,QBF010245,QBO0043340,rider_unavailable,2026-01-06T17:40:00,2026-01-08T22:33:00,APPROVED,255.03,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010246,QBF010246,QBO0075244,missing_item,2026-01-31T12:54:00,2026-02-01T03:01:00,REJECTED,63.84,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010247,QBF010247,QBO0004885,late_delivery,2026-03-19T00:34:00,2026-03-21T14:18:00,APPROVED,275.44,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010248,QBF010248,QBO0066314,late_delivery,2026-01-28T04:36:00,2026-01-31T00:04:00,APPROVED,406.26,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010249,QBF010249,QBO0087214,missing_item,2026-02-12T00:48:00,2026-02-13T08:52:00,APPROVED,151.21,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010250,QBF010250,QBO0137008,late_delivery,2026-03-22T23:11:00,2026-03-25T17:15:00,APPROVED,239.38,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010251,QBF010251,QBO0003526,missing_item,2026-02-19T01:31:00,2026-02-20T22:28:00,REJECTED,167.99,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010252,QBF010252,QBO0082496,missing_item,2026-01-11T10:10:00,2026-01-11T11:48:00,APPROVED,223.94,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010253,QBF010253,QBO0059500,missing_item,2026-02-17T06:46:00,2026-02-18T09:46:00,APPROVED,293.57,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010254,QBF010254,QBO0119177,missing_item,2026-01-16T20:50:00,2026-01-17T19:16:00,APPROVED,91.29,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010255,QBF010255,QBO0067445,restaurant_cancelled,2026-03-09T17:01:00,2026-03-10T11:09:00,APPROVED,201.66,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010256,,QBO0044184,service_quality,2026-01-08T23:48:00,2026-01-11T14:16:00,APPROVED,295.08,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010257,QBF010257,QBO0138044,missing_item,2026-01-22T03:39:00,2026-01-23T01:41:00,APPROVED,173.24,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010258,QBF010258,QBO0102661,missing_item,2026-02-26T11:24:00,2026-02-27T09:22:00,APPROVED,82.94,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010259,QBF010259,QBO0072100,service_quality,2026-03-18T21:16:00,2026-03-21T01:14:00,APPROVED,141.99,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010260,QBF010260,QBO0124701,late_delivery,2026-02-08T10:17:00,2026-02-11T01:37:00,APPROVED,159.48,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC010261,QBF010261,QBO0022775,missing_item,2026-01-26T16:31:00,2026-01-29T00:09:00,APPROVED,187.64,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010262,QBF010262,QBO0100106,late_delivery,2026-01-15T21:15:00,2026-01-17T09:41:00,APPROVED,97.68,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010263,QBF010263,QBO0023436,missing_item,2026-01-08T01:45:00,2026-01-08T22:04:00,APPROVED,335.2,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010264,QBF010264,QBO0086289,late_delivery,2026-03-17T14:42:00,2026-03-18T10:54:00,APPROVED,143.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010265,QBF010265,QBO0095756,late_delivery,2026-01-05T07:10:00,,REQUESTED,309.9,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010266,QBF010266,QBO0081247,missing_item,2026-01-07T18:31:00,2026-01-09T10:24:00,APPROVED,56.08,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010267,QBF010267,QBO0043257,service_quality,2026-03-03T03:57:00,,REQUESTED,83.31,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010268,QBF010268,QBO0140775,late_delivery,2026-03-03T13:03:00,2026-03-05T21:38:00,APPROVED,169.63,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010269,QBF010269,QBO0099899,missing_item,2026-02-10T04:00:00,2026-02-12T13:54:00,APPROVED,124.47,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010270,QBF010270,QBO0052540,order_cancelled,2026-03-07T00:40:00,2026-03-08T22:23:00,APPROVED,418.94,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010271,QBF010271,QBO0060217,late_delivery,2026-03-26T04:42:00,2026-03-29T04:21:00,APPROVED,266.68,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010272,QBF010272,QBO0063812,missing_item,2026-03-12T01:15:00,2026-03-13T12:55:00,APPROVED,296.73,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010273,QBF010273,QBO0054686,rider_unavailable,2026-01-23T02:43:00,,REQUESTED,288.82,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010274,QBF010274,QBO0149375,service_quality,2026-01-02T02:39:00,2026-01-02T03:29:00,APPROVED,121.3,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010275,QBF010275,QBO0077376,service_quality,2026-02-20T07:27:00,2026-02-22T14:27:00,APPROVED,215.88,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010276,QBF010276,QBO0022374,service_quality,2026-01-23T04:19:00,2026-01-25T22:27:00,APPROVED,864.17,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC010277,QBF010277,QBO0033598,service_quality,2026-02-19T06:22:00,2026-02-21T10:19:00,APPROVED,60.05,WALLET_CREDIT,QUICKBITE_REFUND_V1
